t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
7.779999999999856,"[1.6449557411471203, -0.14068431681637253, 0.005289454037234986]","[-0.838670567945589, 0.9135454576423545, 0.0]","[-0.6507119017529758, 0.8891327035575924, -0.01985057797258727]","[1.1406893275070966, 1.7037344664459284, 0.0]","[-0.989346562542926, 0.12340308847000675, -0.07723376956832384, 4.217613998293804e-05]","[[0.9883117331316693, -0.019347644365324285, 0.1512137123801589], [-0.019514837787175002, 0.9676963838017604, 0.251362049409088], [-0.15119222619042533, -0.2513749737633194, 0.9560081240790134]]","[1.5041277362693588, 0.2960368386950858, 0.15440071418024492]",[10.233119258745875],"[0.9924201851234865, -0.0895095851758485, 0.08420338663683387, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[52.68377207997445, 47.218727513957006, 52.41005020390562, 49.810820388324764]"
7.784999999999856,"[1.6417021816383555, -0.13623865329858456, 0.00519020114737205]","[-0.8329212407102655, 0.921863151588268, 0.0]","[-0.6429012520964811, 0.9016112726247387, -0.01996079433372036]","[1.1590205504405193, 1.6232214927349395, 0.0]","[-0.9897461114675368, 0.11965209824911092, -0.0780128736308923, 4.2039576498624136e-05]","[[0.9880698861188806, -0.01897831775959707, 0.1528323382011746], [-0.01914522503605087, 0.9695433519544738, 0.24417032792541013], [-0.15281151953744004, -0.244183357614517, 0.9576132451886614]]","[1.528749075539026, 0.2930564602464805, 0.15600028759275752]",[10.221200236056712],"[0.992740115316945, -0.08519248108290169, 0.08490762396533326, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[52.63220143430521, 47.246657935792314, 52.34830315621726, 49.78413481018264]"
7.789999999999856,"[1.638487675377873, -0.13173059693546088, 0.005090397175703447]","[-0.8270805742747308, 0.9297764858880301, 0.0]","[-0.635017559248171, 0.9137017491992648, -0.02004552876227912]","[1.1772246737096053, 1.5419965204292927, 0.0]","[-0.9901386951668474, 0.11583807283852349, -0.07878390357502338, 4.185488336402761e-05]","[[0.9878279795610491, -0.018585591026023487, 0.15443593688824309], [-0.018752025055492512, 0.9713667472345184, 0.23684383868564063], [-0.15441581639409285, -0.23685695719831618, 0.9591947338648713]]","[1.5528146018423794, 0.2899704902210925, 0.1575737652629316]",[10.209661050607755],"[0.9930457495605498, -0.08082481254530366, 0.0856007532486861, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[52.57879631135195, 47.28004782530801, 52.284511294424064, 49.76000588220369]"
7.794999999999856,"[1.6353125875816321, -0.12716208818946456, 0.004990169531892052]","[-0.821149209133876, 0.9372819894916814, 0.0]","[-0.6270615009067972, 0.9253986904700036, -0.02010439296616927]","[1.195299701027103, 1.4600951774863238, 0.0]","[-0.9905234859721428, 0.1119623704956132, -0.07954652474054386, 4.1620896328640404e-05]","[[0.9875861895713004, -0.0181694668424527, 0.15602367974990428], [-0.018335235400854376, 0.9731630782584514, 0.22938492159976556], [-0.1560042861937932, -0.22939811156414594, 0.9607492748370767]]","[1.5762977235305349, 0.2867772788226176, 0.1591187867523721]",[10.198526728925764],"[0.9933363342796191, -0.07640860071890122, 0.08628240107987421, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[52.52357018904824, 47.3190066211306, 52.21870652763364, 49.73851228667938]"
7.799999999999856,"[1.6321772800770982, -0.12253509473711455, 0.004889647567061206]","[-0.8151277957287292, 0.9443763702372825, 0.0]","[-0.6190337663351705, 0.9366967856446718, -0.020137036300027333]","[1.2132436502625796, 1.3775533885419127, 0.0]","[-0.9908996601586118, 0.1080264223962771, -0.08030039758994328, 4.133649763622751e-05]","[[0.987344697338806, -0.01772998199863701, 0.15759472191437585], [-0.017894887899919932, 0.974928851721408, 0.22179609344671974], [-0.15757608201751544, -0.22180933663735786, 0.9622735559894101]]","[1.599171522029911, 0.28347539966568813, 0.16063297029788398]",[10.187821614975643],"[0.9936111392828392, -0.07194594821335239, 0.0869521962272368, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[52.4665392675898, 47.363630224657044, 52.1509247391477, 49.71972901225234]"
7.804999999999856,"[1.6290821112454223, -0.11785161080889119, 0.004788962385561069]","[-0.8090169943751253, 0.9510565162949666, 0.0]","[-0.6109350569408474, 0.9475908584685696, -0.02014314769947441]","[1.2310545536597917, 1.294407359152722, 0.0]","[-0.9912663999931036, 0.10403173367729321, -0.08104517846089117, 4.1000622915925554e-05]","[[0.9871036888763821, -0.01726720869436064, 0.15914820423286047], [-0.01743104998020018, 0.9766605807111103, 0.21408005180685294], [-0.15913034249704433, -0.2140933291556336, 0.9637642764223164]]","[1.621408828874881, 0.28006366156509543, 0.16211391735901898]",[10.177569308257313],"[0.9938694603479481, -0.0674390380925731, 0.08760977073835383, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[52.40772271535148, 47.41400014971952, 52.08120600757283, 49.70372700962476]"
7.809999999999856,"[1.626027435960718, -0.11311365651654834, 0.004688246647063697]","[-0.8028174751912953, 0.9573194975318919, 0.0]","[-0.6027660868671494, 0.9580758698532116, -0.02012245762369064]","[1.2487304580524712, 1.210693559915244, 0.0]","[-0.9916228958549972, 0.09997988425963618, -0.0817805203592071, 4.0612268220557706e-05]","[[0.9868633547343826, -0.01678125576319358, 0.16068325531122007], [-0.016943825922694958, 0.9783547934140915, 0.20623967844906116], [-0.16066619384768488, -0.20625297006026605, 0.9652181548726783]]","[1.6429823070796439, 0.2765411197572549, 0.16355921745077692]",[10.167792602752417],"[0.994110621801659, -0.06289013253783465, 0.08825476106416223, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[52.34714291341076, 47.47018272762963, 52.009594817866486, 49.69057285081523]"
7.814999999999856,"[1.6230136055263824, -0.10832327716728228, 0.0045876343589452435]","[-0.79652991802438, 0.9631625667974947, 0.0]","[-0.5945275835921636, 0.9681469206194013, -0.020074739994444164]","[1.2662694250785118, 1.1264487104685907, 0.0]","[-0.9919683484229422, 0.09587252943933314, -0.08250607379033177, 4.01704971716393e-05]","[[0.9866238896808421, -0.01627226981037248, 0.1621989936660035], [-0.016433358030452917, 0.980008042188147, 0.19827804212871972], [-0.16218275202649862, -0.19829132729843188, 0.9666319384664143]]","[1.6638645365699514, 0.2729070864548694, 0.1649664532496296]",[10.158513426970195],"[0.9943339790784238, -0.05830157116799066, 0.08888680919806129, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[52.28482569647775, 47.53222837648607, 51.936140259815275, 49.68032839401831]"
7.8199999999998555,"[1.6200409676084215, -0.10348254256418528, 0.004487260658973023]","[-0.7901550123758748, 0.9685831611284814, 0.0]","[-0.5862202885331127, 0.9777992543585152, -0.019999814118852967]","[1.2836695313925393, 1.041709763388019, 0.0]","[-0.992301970919312, 0.09171140023322408, -0.08322148762698653, 3.9674448167187525e-05]","[[0.9863854923480709, -0.01574043625330539, 0.163694529999659], [-0.015899827700244108, 0.9816169129704707, 0.19019840075412273], [-0.16367912501096826, -0.19021165799413806, 0.9680024117732171]]","[1.6840281033486297, 0.2691611406353988, 0.16633320595850257]",[10.149752785347431],"[0.9945389212420429, -0.053675769013473026, 0.08950556382441104, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[52.22080058792024, 47.600170943331136, 51.86089621139057, 49.67305045616918]"
7.824999999999855,"[1.617109866165756, -0.0985935462923927, 0.004387261588378758]","[-0.7836934573260294, 0.9735789028730208, 0.0]","[-0.5778449576532213, 0.9870282604149065, -0.01989754658235982]","[1.3009288688767968, 0.9565138879764535, 0.0]","[-0.9926229914032692, 0.08749830346792585, -0.08392641001034504, 3.9123341605264425e-05]","[[0.986148364846179, -0.015185980253302856, 0.16516896958858146], [-0.015343456385748602, 0.983178034986399, 0.18200420288120164], [-0.1651544151918019, -0.18201740994759066, 0.9693264061288254]]","[1.7034456920232623, 0.26530313696387997, 0.16765706091379529]",[10.141530701261164],"[0.9947248734536809, -0.049015214142979636, 0.09011068147049162, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[52.15510102650053, 47.67402712725805, 51.78392150435585, 49.66879049540931]"
7.829999999999855,"[1.6142206413774898, -0.09365840499031816, 0.0042877738554669585]","[-0.7771459614571611, 0.9781476007336799, 0.0]","[-0.5694023620679539, 0.9958294769913778, -0.019767853097670304]","[1.3180455448504578, 0.8708984539604842, 0.0]","[-0.9929306551024663, 0.08323512160138408, -0.0846204892816771, 3.8516487073253104e-05]","[[0.9859127123442794, -0.01460916752736166, 0.16662141477644485], [-0.0147645064408733, 0.9846880907191979, 0.1736990884988701], [-0.16660772187237902, -0.17371222242530426, 0.9706008091860207]]","[1.7220901812782956, 0.2613332137540163, 0.1689356134150398]",[10.133866161915382],"[0.9948912993695216, -0.044322464944210216, 0.09070182765575431, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[52.08776458232516, 47.753795990979775, 51.70528006969008, 49.6675943055273]"
7.834999999999855,"[1.61137362956715, -0.08867925760536127, 0.004188934589978607]","[-0.7705132427759823, 0.9822872507285751, 0.0]","[-0.5608932886472552, 1.0041985943785954, -0.019610700294760496]","[1.3350176822770972, 0.7849010150991738, 0.0]","[-0.9932242267725526, 0.07892381226763179, -0.08530337494107092, 3.78532904503428e-05]","[[0.9856787426204198, -0.014010305029174242, 0.16805096756406415], [-0.014163281832141805, 0.9861438260969663, 0.16528688907042835], [-0.16803814386612334, -0.16529992620635456, 0.9718225746514649]]","[1.7399347418325515, 0.2572517998714753, 0.17016647475529273]",[10.126777065362472],"[0.9950377034511715, -0.039600147062461545, 0.09127867803189216, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[52.018833159586926, 47.839458567564506, 51.625041060124396, 49.66950172470305]"
7.839999999999855,"[1.6085691631239136, -0.0836582646334683, 0.004090881088504804]","[-0.7637960286348382, 0.9859960370704036, 0.0]","[-0.5523185406101963, 1.0121314583081489, -0.019426107436509587]","[1.3518434199705927, 0.6985592927114198, 0.0]","[-0.9935029930728769, 0.07456640753674629, -0.08597471862948881, 3.7133260868451405e-05]","[[0.9854466655815829, -0.013389741489012296, 0.16945673228584704], [-0.013540128709565651, 0.987542060848544, 0.1567716268000653], [-0.16944478218189016, -0.15678454285377746, 0.9729887321616133]]","[1.7569529363791028, 0.25305962049140657, 0.1713472784280258]",[10.12028016991939],"[0.9951636331719151, -0.03485095000354082, 0.09184091950718128, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[51.94835318344389, 47.9309775683269, 51.54327894761002, 49.67454636049502]"
7.844999999999855,"[1.6058075704208628, -0.07859760734192756, 0.003993750551322257]","[-0.7569950556519552, 0.9892723329628994, 0.0]","[-0.543678938108217, 1.0196240734276814, -0.0192141480440773]","[1.368520912799198, 0.611911159130282, 0.0]","[-0.9937662649460517, 0.07016501288351217, -0.08663417513008578, 3.635601747512916e-05]","[[0.9852166927554025, -0.012747867802736393, 0.17083781836171735], [-0.012895435825997842, 0.9888796989763697, 0.14815751309758887], [-0.17082674278626503, -0.1481702831842087, 0.9740963972472882]]","[1.7731188209693562, 0.24875770162401312, 0.172475686483981]",[10.11439104623368],"[0.9952686811021455, -0.0300776234099963, 0.092388251348331, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[51.87637576864627, 48.02829719668134, 51.46007359318344, 49.68275533336778]"
7.849999999999855,"[1.6030891757303216, -0.07349948697478915, 0.0038976798111018704]","[-0.7501110696306612, 0.9921147013144014, 0.0]","[-0.5349753187929686, 1.0266726068951584, -0.01897495141583109]","[1.3850483318878857, 0.5249946210908969, 0.0]","[-0.9940133799884161, 0.06572180585993495, -0.08728140338440382, 3.552129594071612e-05]","[[0.9849890367555393, -0.01208511726092069, 0.17219334311228401], [-0.012229634795698982, 0.9901537392905931, 0.13944894621910903], [-0.17218313943054586, -0.13946154491344892, 0.9751427813331724]]","[1.7884070472668665, 0.2443473733308775, 0.17354939600934927]",[10.109124032248936],"[0.9953524868576603, -0.02528297302234294, 0.09292038625308618, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[51.80295686733473, 48.13134307188666, 51.37551028717463, 49.69414904069447]"
7.854999999999855,"[1.6004142991363568, -0.06836612394031336, 0.003802805054022715]","[-0.7431448254775987, 0.9945218953682095, 0.0]","[-0.5262085383645934, 1.0332733920878987, -0.018708704023450356]","[1.401423864818906, 0.4378478030594669, 0.0]","[-0.9942437047978908, 0.06123903446850772, -0.08791606751876986, 3.46289546513224e-05]","[[0.984763910722973, -0.011401965609945719, 0.1735224346239587], [-0.011543200183704118, 0.9913612859454931, 0.1306505080664334], [-0.17351309652909588, -0.13066290946067238, 0.976125201715516]]","[1.8027929650673071, 0.23983027156186607, 0.1745661456946852]",[10.104492191310838],"[0.9954147388950885, -0.020469856339540574, 0.09343705138681044, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[51.72815739362614, 48.240022265319425, 51.28967975772167, 49.708740943247804]"
7.859999999999855,"[1.5977832564445338, -0.06319975697987386, 0.003709261533905463]","[-0.7360970871199416, 0.9964928592494531, 0.0]","[-0.5173794710961485, 1.0394229324204833, -0.018415650768806628]","[1.4176457158305376, 0.35050893051060983, 0.0]","[-0.9944566372852806, 0.05671901523499076, -0.0885378378759659, 3.367898052910944e-05]","[[0.9845415277457413, -0.010698930937903584, 0.17482423464974156], [-0.01083664941856682, 0.992499558916401, 0.12176696013339929], [-0.17481575207475158, -0.1217791378994602, 0.9770410914588001]]","[1.8162527244557238, 0.23520833855158177, 0.17552372246222378]",[10.100507273644064],"[0.9954551761394574, -0.01564117799554249, 0.09393798937636147, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[51.65204332264852, 48.35422345076602, 51.202678145795424, 49.726537376040746]"
7.8649999999998546,"[1.595196359089053, -0.05800264231777144, 0.0036171832800614297]","[-0.7289686274216192, 0.9980267284282335, 0.0]","[-0.508489010329778, 1.0451179052640904, -0.018096096085347756]","[1.4337121060140183, 0.2630163131603726, 0.0]","[-0.9946516089347703, 0.05216413098141028, -0.08914639204701559, 3.267149442185461e-05]","[[0.9843221002599508, -0.009976573379271757, 0.1760979015305043], [-0.010110542522168456, 0.9935659043529983, 0.11280323859320722], [-0.17609026057606542, -0.11281516604967888, 0.977888009150044]]","[1.8287633769526348, 0.23048382172428972, 0.17641996811773694]",[10.097179681417643],"[0.9954735894298512, -0.010799884871198815, 0.0944229592547116, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[51.5746857618155, 48.47381716896981, 51.11460694514919, 49.747537385279905]"
7.8699999999998544,"[1.592653914037404, -0.052777052791450986, 0.003526702799634691]","[-0.7217602280985751, 0.9991228300988326, 0.0]","[-0.4995380689401759, 1.0503551659582062, -0.01775040486801136]","[1.449621273508597, 0.17540832816247226, 0.0]","[-0.9948280869991577, 0.04757682830199656, -0.0897414158977429, 3.160675600492543e-05]","[[0.9841058394351465, -0.009235494633535348, 0.17734261312081656], [-0.009365481651507352, 0.9945578047430556, 0.10376444852698671], [-0.17733579600035904, -0.10377609871038868, 0.9786636484479082]]","[1.8403029749872069, 0.22565927106729836, 0.17725278599181085]",[10.094518437601009],"[0.995469822770214, -0.00594896096314171, 0.09489173734998077, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[51.496160992295785, 48.59865620537418, 51.02557290589232, 49.771732593047986]"
7.874999999999854,"[1.5901562236927032, -0.04752527696165995, 0.003437950775294634]","[-0.7144726796330165, 0.9997806834748327, 0.0]","[-0.4905275797608591, 1.0551317519040329, -0.01737900321616504]","[1.4653714736947991, 0.08772340327448093, 0.0]","[-0.994985576615314, 0.04295961474684603, -0.09032260458461316, 3.0485168140631772e-05]","[[0.9838929545473626, -0.008476337294264698, 0.17855756970270198], [-0.008602110448715216, 0.9954728888194706, 0.09465585730025361], [-0.17855155470588746, -0.09466720304039689, 0.9793658473627813]]","[1.8508506690282052, 0.22073753494582438, 0.1780201475344443]",[10.092531158795742],"[0.9954437743736337, -0.0010914220334873519, 0.09534411811286048, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[51.41655047876594, 48.728576078772946, 50.93568790073171, 49.799107091139156]"
7.879999999999854,"[1.5877035857938988, -0.04224961820213979, 0.003351055759213809]","[-0.7071067811867634, 1.0, 0.0]","[-0.4814584959687909, 1.059444886727291, -0.016982378974723177]","[1.4809609793856697, 2.5575759202186034e-12, 0.0]","[-0.9951236228254429, 0.03831505572018539, -0.09088966355426702, 2.930728064244644e-05]","[[0.9836836523434123, -0.007699783986572138, 0.1797419968701943], [-0.007821113196974623, 0.9963089411429142, 0.08548288710054935], [-0.17973675834587902, -0.08549390109970001, 0.9799925972037085]]","[1.8603868017036103, 0.21572175434223723, 0.17872009882612275]",[10.091224032208384],"[0.9953953974898707, 0.0037696899338083515, 0.0957799148766868, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[51.33594084586194, 48.86339563738142, 50.84506875296723, 49.82963736542056]"
7.884999999999854,"[1.5852962933140549, -0.03695239376850333, 0.003266143864340193]","[-0.699663340513584, 0.9997806834748583, 0.0]","[-0.47233179142296056, 1.0632919844965028, -0.01656108205942508]","[1.4963880810162375, -0.0877234032693669, 0.0]","[-0.9952418124899329, 0.03364577110221436, -0.09144230952110015, 2.807379339466971e-05]","[[0.9834781364001509, -0.0069065563123651445, 0.18089514836719733], [-0.007023213781517437, 0.9970639112924847, 0.07625110665630463], [-0.18089065672683402, -0.07626176157181377, 0.9805420511283025]]","[1.8688929982458227, 0.21061535552008076, 0.17935076696820065]",[10.090601796908524],"[0.9953247010074633, 0.008631312442281961, 0.09619896054494319, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[51.254423819780214, 49.002917757581834, 50.75383702614108, 49.86329225170008]"
7.889999999999854,"[1.5829346343569402, -0.031635933846020814, 0.003183338454043068]","[-0.6921431738706281, 0.999122830098884, 0.0]","[-0.4631484609526378, 1.0666706539812727, -0.01611572455327803]","[1.5116510868309607, -0.17540832815733184, 0.0]","[-0.9953397760779691, 0.028954431605586764, -0.09198027141724387, 2.678555878206358e-05]","[[0.9832766064826188, -0.006097413604366387, 0.18201630886094336], [-0.0062091744564527025, 0.997735922597599, 0.0669662221637684], [-0.18201253060323727, -0.06697649069378851, 0.9810125322327694]]","[1.876352252613502, 0.20542204112276025, 0.17991036631528584]",[10.090667729492994],"[0.9952317498234406, 0.01349036832876327, 0.09660110820133914, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[51.17209613398202, 49.146930139625255, 50.66211877500084, 49.90003292409733]"
7.894999999999854,"[1.5806188920521769, -0.02630258057611445, 0.0031027598312766778]","[-0.6845471059289127, 0.9980267284283102, 0.0]","[-0.45390952059118556, 1.0695787029335706, -0.015646980562368722]","[1.5267483230692536, -0.2630163131552675, 0.0]","[-0.9954171893225968, 0.02424375487963163, -0.09250329130934556, 2.5443583388327278e-05]","[[0.9830792579050882, -0.005273151491467265, 0.18310479663332022], [-0.005379794419788314, 0.9983232803458627, 0.05763406745560553], [-0.18310169439080112, -0.05764392242747287, 0.9814025411208153]]","[1.8827490086616305, 0.20014577973359746, 0.18039720451261063]",[10.091423634252305],"[0.99511666497546, 0.018343771715104814, 0.09698623163821778, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[51.089059398020694, 49.29520619347115, 50.57004425826478, 49.93981291653106]"
7.899999999999854,"[1.578349344449221, -0.020954687061446597, 0.0030245249284648343]","[-0.6768759696828848, 0.9964928592495552, 0.0]","[-0.4446160077515226, 1.0720141423735972, -0.015155585820622267]","[1.5416781341490373, -0.3505089305055126, 0.0]","[-0.9954737747275926, 0.019516501377393247, -0.09301112527665133, 2.4049028927397034e-05]","[[0.9828862808991249, -0.004434600279600459, 0.18415996617247424], [-0.004535908200651274, 0.9988244794039208, 0.04826059345140558], [-0.18415749878047852, -0.04827000791223008, 0.9817107628925494]]","[1.8880692357593207, 0.19479079393662058, 0.18080968830194152]",[10.092869837909452],"[0.9949796235330659, 0.02318843403426604, 0.09735422579958737, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[51.005419928950786, 49.447506007103634, 50.47774761376384, 49.982578177795624]"
7.904999999999854,"[1.5761262644104632, -0.015594616349578611, 0.002948746999361723]","[-0.6691306063590875, 0.9945218953683378, 0.0]","[-0.4352689813395913, 1.0739751908604873, -0.01464233703463241]","[1.5564388828482678, -0.43784780305435017, 0.0]","[-0.9955093029143002, 0.014775470002458851, -0.09350354424504588, 2.2603212377127315e-05]","[[0.9826978599928308, -0.003582623153939545, 0.18518121064743057], [-0.003678383864359101, 0.9992382111912611, 0.03885185693677514], [-0.1851793332358058, -0.03886080424574453, 0.9819360734975148]]","[1.8923004982893252, 0.18936154693144353, 0.18114632906048134]",[10.095005188973802],"[0.9948208582466916, 0.028021270098429463, 0.09770500713569809, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.921288545035964, 49.60357738889356, 50.38536649698045, 50.028267160436386]"
7.909999999999854,"[1.5739499195037652, -0.010224740395276174, 0.002875535314188561]","[-0.6613118653238812, 0.9921147013145545, 0.0]","[-0.42586952180249343, 1.0754602787269134, -0.01410809096138759]","[1.5710289504845323, -0.5249946210858221, 0.0]","[-0.9955235937975528, 0.010023493554321456, -0.09398033477191245, 2.1107605290988182e-05]","[[0.9825141734054192, -0.002718114209838164, 0.18616796424897702], [-0.0028081210426268753, 0.9995633699506026, 0.029414008723820766], [-0.18616662835663128, -0.029422462645695105, 0.9820775453996425]]","[1.8954320185046483, 0.18386272777031326, 0.18140574803847498]",[10.09782706172499],"[0.9946406569549908, 0.03283920417639347, 0.09803851386677188, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.836780321791665, 49.763156974868735, 50.29304168445971, 50.07681094337635]"
7.9149999999998535,"[1.5718205718947527, -0.004847439001641607, 0.002804994859381623]","[-0.6534206039903373, 0.9892723329630778, 0.0]","[-0.4164187311083143, 1.0764680522556014, -0.01355376321356376]","[1.5854467370924838, -0.6119111591252218, 0.0]","[-0.9955165175808509, 0.005263433992669647, -0.09444129977693329, 1.956383226997591e-05]","[[0.9823353924612568, -0.0018419963214869846, 0.18711970438075398], [-0.0019260487977899637, 0.9997990582628712, 0.019953281251586446], [-0.18711885809297163, -0.019961216050832366, 0.9821344525062518]]","[1.8974547322638025, 0.17829923529527258, 0.18158668126270577]",[10.10133136481292],"[0.994439361753053, 0.03763917604732907, 0.09835470615409728, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.752014310835804, 49.92597139143724, 50.20091664359203, 50.12813338805018]"
7.919999999999853,"[1.5697384782392112, 0.0005349012596364, 0.002737226043313804]","[-0.645457687724185, 0.9859960370706073, 0.0]","[-0.40691773265505454, 1.0769973777748927, -0.012980326789026143]","[1.5996906615993525, -0.6985592927063762, 0.0]","[-0.9954879955621807, 0.0004981775424900187, -0.09488625921425567, 1.797366858366685e-05]","[[0.9821616810273998, -0.0009552188587717455, 0.18803595368536324], [-0.0010331233314595147, 0.9999445917597225, 0.010475975690301932], [-0.18803554179360404, -0.010483366225294711, 0.9821062743180965]]","[1.898361337220009, 0.17267616087034976, 0.18168798407498452]",[10.105512554431554],"[0.9942173679259967, 0.042418146998196814, 0.09865356617752158, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.66711322216161, 50.09173846346336, 50.109137071178104, 50.18215132747977]"
7.924999999999853,"[1.5677038895759359, 0.005919888148510863, 0.0026723244093686733]","[-0.6374239897489267, 0.982287250728804, 0.0]","[-0.39736767110653304, 1.0770473456497922, -0.012388810323263623]","[1.6137591619983014, -0.7849010150941492, 0.0]","[-0.9954380007431339, -0.004269370336814171, -0.09531505068180572, 1.633903693661104e-05]","[[0.9819931949785446, -5.875526424035067e-05, 0.1889162818913419], [-0.0001303255494853645, 0.9999995029921669, 0.000988448618062442], [-0.18891624607502971, -0.0009952704347674856, 0.9819926992629225]]","[1.8981463330958053, 0.16699877001033597, 0.18170863527677483]",[10.1103636519952],"[0.9939751226543526, 0.04717310573257094, 0.09893509811896121, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.58220307106697, 50.2601684576965, 50.01785040285637, 50.238774787548245]"
7.929999999999853,"[1.5657170512204033, 0.011305124876759824, 0.0026103803577523553]","[-0.629320391050077, 0.9781476007339338, 0.0]","[-0.3877697121536014, 1.0766172741444475, -0.011780296065646826]","[1.6276506955197243, -0.8708984539554808, 0.0]","[-0.9953665582353917, -0.009036290093951963, -0.09572752996392545, 1.4662003383436934e-05]","[[0.9818300816931214, 0.0008463994965901783, 0.1897603074680551], [0.0007813415035411849, 0.999963544419926, -0.00850290165728809], [-0.18976058649765365, 0.00849667223275327, 0.9817936271809038]]","[1.8968060537367026, 0.161272483021303, 0.18164774085350632]",[10.115876266217972],"[0.993713123499464, 0.0519010741594201, 0.09919932805234814, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.49741279106379, 50.430965351245966, 49.92720529631879, 50.297907239442324]"
7.934999999999853,"[1.5637782026596352, 0.016688211247482064, 0.002551478877424121]","[-0.6211477802785524, 0.9735789028733013, 0.0]","[-0.37812504219952486, 1.0757067131317277, -0.011155917582630766]","[1.6413637388004274, -0.9565138879714447, 0.0]","[-0.9952737454600892, -0.013799653314657215, -0.09612357150394453, 1.294477240347844e-05]","[[0.9816724795840628, 0.001759231597152233, 0.1905676990769037], [0.001700855325773804, 0.9998366904927272, -0.017991649054803497], [-0.19056822903736745, 0.017986034825330618, 0.9815091709366874]]","[1.8943386907021016, 0.1555028547757322, 0.18150453725471344]",[10.122040619469733],"[0.9934319166788866, 0.05659911303145533, 0.09944630374109446, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.41287381459398, 50.60382811497121, 49.83735109122943, 50.35944588201443]"
7.939999999999853,"[1.5618875774486376, 0.022066744813140703, 0.0024956992895109674]","[-0.6129070536532211, 0.9685831611287851, 0.0]","[-0.3684348679689227, 1.0743154476255208, -0.010516857193292132]","[1.6548967880506833, -1.0417097633830645, 0.0]","[-0.9951596921371076, -0.01855652801100618, -0.0965030688037685, 1.1189681153091185e-05]","[[0.981520517667518, 0.0026787111084704725, 0.19133817680872034], [0.0026271767400139192, 0.9996191388016564, -0.0274713538765707], [-0.19133889134220594, 0.02746637668554779, 0.9811396571394428]]","[1.8907443082189912, 0.1496955537532028, 0.1812783942089421]",[10.12884557825526],"[0.9931320951433865, 0.06126432740399576, 0.09967609434485086, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.32871962364078, 50.778452001816525, 49.74843724912121, 50.42328195258298]"
7.944999999999853,"[1.560045403108793, 0.027438322051268307, 0.0024431150035445067]","[-0.6045991148626191, 0.9631625667978231, 0.0]","[-0.35870041604022396, 1.0724435011115474, -0.009864343144869886]","[1.6682483592191417, -1.126448710463664, 0.0]","[-0.9950245800628977, -0.023303983944669652, -0.09686593474806186, 9.399192921093842e-06]","[[0.9813743151724925, 0.00360379483811322, 0.1920715131988253], [0.0035592527595075295, 0.9993113102859357, -0.03693557708227348], [-0.1920723437653523, 0.03693125772799265, 0.9806856259592639]]","[1.8860248493931209, 0.14385634048420817, 0.18096881705535078]",[10.136278687638645],"[0.9928142964686282, 0.06589387188689738, 0.09988879003800163, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.24508527264851, 50.95452983040788, 49.66061277678492, 50.489301064475264]"
