t,p,p_d,v,v_d,q,R,w,fa,pwm
7.264999999999867,"[0.0002689553412356209, -6.37010720973488e-07, 2.5068614544622433e-05]","[0, 0, 0]","[-0.00030070709492952663, 7.122135684797222e-07, -2.8252842500010626e-05]","[0, 0, 0]","[-0.9999999998531799, -4.0585728353433765e-08, -1.7135894356538885e-05, -3.5119483380561054e-20]","[[0.9999999994127226, 1.390945436656285e-12, 3.427178870804598e-05], [1.3909455771342184e-12, 0.999999999999997, -8.117145669494992e-08], [-3.427178870804598e-05, 8.117145669494992e-08, 0.9999999994127192]]","[-9.075393505906032e-08, -3.831765271394278e-05, -6.059968817379881e-19]","[0.0, 0.0, 0.0]","[49.52279162996499, 49.522802417809345, 49.52281325687386, 49.52280246903187]"
7.269999999999867,"[0.0002674518057609733, -6.334496531310894e-07, 2.492735033212238e-05]","[0, 0, 0]","[-0.0002990260582360601, 7.082320956033355e-07, -2.8093634304912113e-05]","[0, 0, 0]","[-0.9999999998548168, -4.035884351581924e-08, -1.7040100224768015e-05, -3.360304855704257e-20]","[[0.9999999994192702, 1.37543740972448e-12, 3.408020044458816e-05], [1.3754375441366743e-12, 0.999999999999997, -8.071768701991963e-08], [-3.408020044458816e-05, 8.071768701991963e-08, 0.999999999419267]]","[-9.02465984507806e-08, -3.810344768686509e-05, -2.4249862852838447e-18]","[0.0, 0.0, 0.0]","[49.52279123734804, 49.52280196488617, 49.522812743358166, 49.52280201582236]"
7.274999999999867,"[0.00026595667546979297, -6.299084926530728e-07, 2.478688216059782e-05]","[0, 0, 0]","[-0.0002973544190080106, 7.04272880274209e-07, -2.793532327323271e-05]","[0, 0, 0]","[-0.9999999998564354, -4.013322701972486e-08, -1.6944841605564606e-05, -2.754042860175166e-20]","[[0.9999999994257447, 1.3601022948579496e-12, 3.3889683206263855e-05], [1.360102405019664e-12, 0.9999999999999969, -8.02664540279263e-08], [-3.3889683206263855e-05, 8.02664540279263e-08, 0.9999999994257415]]","[-8.974209787435467e-08, -3.7890440110607136e-05, 3.034978200349405e-19]","[0.0, 0.0, 0.0]","[49.52279084694718, 49.522801514516225, 49.52281223273441, 49.52280156516766]"
7.279999999999867,"[0.0002644699033747529, -6.263871282517017e-07, 2.4647205544231656e-05]","[0, 0, 0]","[-0.00029569212471091126, 7.003357980664195e-07, -2.7777904349265452e-05]","[0, 0, 0]","[-0.9999999998580361, -3.9908871775071005e-08, -1.6850115505301612e-05, -2.829666247994116e-20]","[[0.9999999994321475, 1.3449381415991105e-12, 3.3700231005819006e-05], [1.3449382547857606e-12, 0.999999999999997, -7.981774353881077e-08], [-3.3700231005819006e-05, 7.981774353881077e-08, 0.9999999994321442]]","[-8.924041764099895e-08, -3.767862329128793e-05, 3.0319819253537257e-18]","[0.0, 0.0, 0.0]","[49.52279045874992, 49.52280106668511, 49.52281172498631, 49.5228011170534]"
7.284999999999867,"[0.00026299144275119835, -6.228854492613696e-07, 2.4508316022485327e-05]","[0, 0, 0]","[-0.00029403912310397787, 6.964207252495991e-07, -2.7621372505751734e-05]","[0, 0, 0]","[-0.999999999859619, -3.9685770731e-08, -1.675591894708669e-05, -3.587511472754801e-20]","[[0.9999999994384787, 1.3299430436923734e-12, 3.3511837889468953e-05], [1.3299431871928322e-12, 0.9999999999999971, -7.937154145085775e-08], [-3.3511837889468953e-05, 7.937154145085775e-08, 0.9999999994384755]]","[-8.87415419255056e-08, -3.7467990572315734e-05, 3.941476627124129e-18]","[0.0, 0.0, 0.0]","[49.5227900727438, 49.5228006213785, 49.52281122009766, 49.52280067146522]"
7.289999999999867,"[0.0002615212471356785, -6.194033456351216e-07, 2.437020915995657e-05]","[0, 0, 0]","[-0.0002923953622384668, 6.925275387850869e-07, -2.746572274379248e-05]","[0, 0, 0]","[-0.999999999861184, -3.946391687621721e-08, -1.6662248970668975e-05, -4.572915398308953e-20]","[[0.999999999444739, 1.3151151252403246e-12, 3.332449793671198e-05], [1.3151153081569404e-12, 0.9999999999999971, -7.892783374147798e-08], [-3.332449793671198e-05, 7.892783374147798e-08, 0.9999999994447359]]","[-8.824545503909105e-08, -3.725853533447907e-05, 3.941476627124129e-18]","[0.0, 0.0, 0.0]","[49.52278968891646, 49.52280017858216, 49.52281071805234, 49.52280022838889]"
7.294999999999867,"[0.00026005927032448614, -6.159407079411962e-07, 2.4232880546237607e-05]","[0, 0, 0]","[-0.00029076079045604257, 6.886561163220477e-07, -2.731095009267052e-05]","[0, 0, 0]","[-0.9999999998627318, -3.924330323864994e-08, -1.6569102632345636e-05, -5.558540011550979e-20]","[[0.99999999945093, 1.3004525268161053e-12, 3.313820526014245e-05], [1.3004527491577057e-12, 0.9999999999999972, -7.848660646652617e-08], [-3.313820526014245e-05, 7.848660646652617e-08, 0.9999999994509269]]","[-8.775214129297166e-08, -3.705025099558288e-05, 2.1224872235782724e-18]","[0.0, 0.0, 0.0]","[49.52278930725559, 49.52279973828194, 49.52281021883437, 49.522799787810236]"
7.299999999999867,"[0.0002586054663722059, -6.12497427359586e-07, 2.4096325795774254e-05]","[0, 0, 0]","[-0.0002891353563871543, 6.848063361936241e-07, -2.7157049609637424e-05]","[0, 0, 0]","[-0.9999999998642621, -3.9023922885447454e-08, -1.647647700486932e-05, -6.089262715367661e-20]","[[0.9999999994570515, 1.2859534143384828e-12, 3.2952954005265674e-05], [1.2859536579089914e-12, 0.999999999999997, -7.804784576030086e-08], [-3.2952954005265674e-05, 7.804784576030086e-08, 0.9999999994570484]]","[-8.726158531668699e-08, -3.684313100985737e-05, 3.0319819253512008e-18]","[0.0, 0.0, 0.0]","[49.52278892774895, 49.522799300463745, 49.52280972242778, 49.52279934971517]"
7.3049999999998665,"[0.00025715978959027014, -6.090733956786179e-07, 2.3960540547726068e-05]","[0, 0, 0]","[-0.00028751900894942147, 6.809780774130889e-07, -2.7004016379886848e-05]","[0, 0, 0]","[-0.9999999998657756, -3.880576892218518e-08, -1.638436917735711e-05, -6.847381127531817e-20]","[[0.9999999994631051, 1.2716159515169639e-12, 3.276873835031585e-05], [1.271616225412209e-12, 0.9999999999999972, -7.7611537833953e-08], [-3.276873835031585e-05, 7.7611537833953e-08, 0.9999999994631021]]","[-8.677377160335238e-08, -3.66371688685037e-05, 2.1224872235782724e-18]","[0.0, 0.0, 0.0]","[49.52278855038441, 49.52279886511362, 49.522809228816755, 49.52279891408972]"
7.309999999999866,"[0.00025572219454552303, -6.056685052915524e-07, 2.3825520465826632e-05]","[0, 0, 0]","[-0.0002859116973460283, 6.771712196700748e-07, -2.685184551617263e-05]","[0, 0, 0]","[-0.9999999998672721, -3.8588834493205754e-08, -1.6292776255198076e-05, -7.377949623556564e-20]","[[0.999999999469091, 1.25743834513435e-12, 3.258555250607114e-05], [1.257438640252335e-12, 0.9999999999999972, -7.717766897616788e-08], [-3.258555250607114e-05, 7.717766897616788e-08, 0.999999999469088]]","[-8.628868491893156e-08, -3.643235809923926e-05, -6.059968817405128e-19]","[0.0, 0.0, 0.0]","[49.52278817514983, 49.52279843221759, 49.52280873798554, 49.5227984809199]"
7.314999999999866,"[0.0002542926360587929, -6.022826491932021e-07, 2.3691261238245768e-05]","[0, 0, 0]","[-0.00028431337106412757, 6.733856433267718e-07, -2.6700532158924245e-05]","[0, 0, 0]","[-0.9999999998687518, -3.83731127809369e-08, -1.6201695359962e-05, -7.226413075251019e-20]","[[0.9999999994750103, 1.2434188220521467e-12, 3.240339071567112e-05], [1.2434191111086697e-12, 0.9999999999999972, -7.674622555180102e-08], [-3.240339071567112e-05, 7.674622555180102e-08, 0.9999999994750074]]","[-8.580630998391354e-08, -3.622869226547909e-05, 2.1224872235782724e-18]","[0.0, 0.0, 0.0]","[49.52278780203319, 49.52279800176186, 49.52280824991848, 49.52279805019192]"
7.319999999999866,"[0.00025287106920347227, -5.989157209765682e-07, 2.3557758577451148e-05]","[0, 0, 0]","[-0.0002827239798732532, 6.696212294141901e-07, -2.655007147588266e-05]","[0, 0, 0]","[-0.9999999998702152, -3.815859700600512e-08, -1.6111123629310127e-05, -7.757063067953149e-20]","[[0.9999999994808635, 1.229555592628282e-12, 3.2222247254438296e-05], [1.2295559029108049e-12, 0.9999999999999971, -7.631719400210542e-08], [-3.2222247254438296e-05, 7.631719400210542e-08, 0.9999999994808605]]","[-8.532663160973682e-08, -3.60261649668816e-05, 3.034978200324156e-19]","[0.0, 0.0, 0.0]","[49.522787431022564, 49.52279757373266, 49.52280776459999, 49.52279762189199]"
7.324999999999866,"[0.000251457449304106, -5.955676148294973e-07, 2.3425008220071735e-05]","[0, 0, 0]","[-0.0002811434738237414, 6.658778596284133e-07, -2.6400458662038147e-05]","[0, 0, 0]","[-0.9999999998716622, -3.794528042700831e-08, -1.6021058216904548e-05, -7.832961017080959e-20]","[[0.9999999994866515, 1.2158469368965174e-12, 3.204211642969688e-05], [1.2158472502149578e-12, 0.9999999999999973, -7.5890560844277e-08], [-3.204211642969688e-05, 7.5890560844277e-08, 0.9999999994866486]]","[-8.48496346533146e-08, -3.5824769839030246e-05, -2.4249862852863696e-18]","[0.0, 0.0, 0.0]","[49.52278706210604, 49.522797148116304, 49.522807282014604, 49.5227971960064]"
7.329999999999866,"[0.0002500517319349873, -5.922382255313552e-07, 2.3293005926761545e-05]","[0, 0, 0]","[-0.0002795718032451612, 6.621554163268729e-07, -2.625168893944378e-05]","[0, 0, 0]","[-0.9999999998730931, -3.7733156340402095e-08, -1.5931496292318403e-05, -7.226386646466849e-20]","[[0.999999999492375, 1.2022911361414404e-12, 3.186299258059317e-05], [1.202291425196906e-12, 0.9999999999999973, -7.546631267122699e-08], [-3.186299258059317e-05, 7.546631267122699e-08, 0.9999999994923722]]","[-8.437530433535796e-08, -3.562450055288782e-05, -2.4249862852863696e-18]","[0.0, 0.0, 0.0]","[49.52278669527178, 49.52279672489918, 49.522806802146924, 49.52279677252156]"
7.334999999999866,"[0.00024865387291876146, -5.889274484497208e-07, 2.3161747482064327e-05]","[0, 0, 0]","[-0.0002780089187447532, 6.584537825246342e-07, -2.6103757557091084e-05]","[0, 0, 0]","[-0.9999999998745079, -3.752221807959032e-08, -1.584243504094742e-05, -6.619957859034707e-20]","[[0.9999999994980345, 1.1888864726371878e-12, 3.1684870077918646e-05], [1.188886737435502e-12, 0.9999999999999972, -7.504443614976315e-08], [-3.1684870077918646e-05, 7.504443614976315e-08, 0.9999999994980318]]","[-8.390362569467909e-08, -3.542535081475098e-05, -6.059968817405128e-19]","[0.0, 0.0, 0.0]","[49.52278633050804, 49.522796304067754, 49.522806324981616, 49.52279635142393]"
7.339999999999866,"[0.0002472638283250377, -5.856351795370976e-07, 2.303122869427887e-05]","[0, 0, 0]","[-0.0002764547712058775, 6.547728418907716e-07, -2.595665979077681e-05]","[0, 0, 0]","[-0.999999999875907, -3.731245901537979e-08, -1.5753871663921594e-05, -6.46869634898966e-20]","[[0.999999999503631, 1.175631252213328e-12, 3.15077433239333e-05], [1.175631510961182e-12, 0.9999999999999971, -7.462491802149915e-08], [-3.15077433239333e-05, 7.462491802149915e-08, 0.9999999995036282]]","[-8.343458367914066e-08, -3.522731436625026e-05, -2.4249862852863696e-18]","[0.0, 0.0, 0.0]","[49.522785967803124, 49.52279588560859, 49.522805850503495, 49.52279593270002]"
7.344999999999866,"[0.0002458815544690083, -5.823613153276438e-07, 2.2901445395324985e-05]","[0, 0, 0]","[-0.00027490931178647017, 6.511124787446995e-07, -2.5810390942880884e-05]","[0, 0, 0]","[-0.9999999998772907, -3.7103872556207684e-08, -1.566580337801684e-05, -5.862475101849738e-20]","[[0.9999999995091654, 1.1625238268075871e-12, 3.1331606752189e-05], [1.1625240613065913e-12, 0.9999999999999974, -7.420774510330939e-08], [-3.1331606752189e-05, 7.420774510330939e-08, 0.9999999995091626]]","[-8.296816378230217e-08, -3.50303849837589e-05, -6.059968817405128e-19]","[0.0, 0.0, 0.0]","[49.52278560714543, 49.5227954695083, 49.522805378697406, 49.522795516336494]"
7.3499999999998655,"[0.00024450700791007595, -5.791057529339203e-07, 2.277239344061058e-05]","[0, 0, 0]","[-0.00027337249191750795, 6.474725780524797e-07, -2.5664946342224307e-05]","[0, 0, 0]","[-0.9999999998786588, -3.6896452146777244e-08, -1.557822741556813e-05, -5.711079971994969e-20]","[[0.9999999995146379, 1.1495625305186464e-12, 3.11564548273557e-05], [1.1495627589618452e-12, 0.9999999999999974, -7.379290428460037e-08], [-3.11564548273557e-05, 7.379290428460037e-08, 0.9999999995146351]]","[-8.250435122487473e-08, -3.4834556478756615e-05, 1.2129925218078681e-18]","[0.0, 0.0, 0.0]","[49.52278524852336, 49.52279505575359, 49.522804909548285, 49.522795102319996]"
7.354999999999865,"[0.0002431401454504884, -5.75868390043658e-07, 2.264406870889946e-05]","[0, 0, 0]","[-0.00027184426330148216, 6.438530254232646e-07, -2.5520321344024747e-05]","[0, 0, 0]","[-0.9999999998800118, -3.669019126873995e-08, -1.549114102438175e-05, -6.014323690662212e-20]","[[0.9999999995200494, 1.1367457340247072e-12, 3.0982282045045985e-05], [1.1367459745976547e-12, 0.9999999999999977, -7.33803825286751e-08], [-3.0982282045045985e-05, 7.33803825286751e-08, 0.9999999995200467]]","[-8.204313154589257e-08, -3.463982269710204e-05, 3.941476627126653e-18]","[0.0, 0.0, 0.0]","[49.522784891925454, 49.522794644331235, 49.52280444304116, 49.52279469063733]"
7.359999999999865,"[0.000241780924133981, -5.726491249165417e-07, 2.2516467102179336e-05]","[0, 0, 0]","[-0.00027032457791088083, 6.402537071056717e-07, -2.537651132962119e-05]","[0, 0, 0]","[-0.9999999998813495, -3.648508343989969e-08, -1.5404541467649326e-05, -6.999839700249588e-20]","[[0.9999999995254004, 1.124071821604367e-12, 3.0809082931643136e-05], [1.124072101597955e-12, 0.9999999999999974, -7.297016687114143e-08], [-3.0809082931643136e-05, 7.297016687114143e-08, 0.9999999995253978]]","[-8.158449005701625e-08, -3.444617751939649e-05, -1.515491583508393e-18]","[0.0, 0.0, 0.0]","[49.52278453734026, 49.52279423522806, 49.52280397916119, 49.52279428127529]"
7.364999999999865,"[0.00024042930124442658, -5.694478563810133e-07, 2.238958454553123e-05]","[0, 0, 0]","[-0.00026881338798667926, 6.366745099842372e-07, -2.523351170642955e-05]","[0, 0, 0]","[-0.9999999998826723, -3.628112221478121e-08, -1.5318426023860996e-05, -6.620771692675958e-20]","[[0.9999999995306917, 1.111539241004138e-12, 3.063685204412744e-05], [1.1115395058350054e-12, 0.9999999999999974, -7.256224442104885e-08], [-3.063685204412744e-05, 7.256224442104885e-08, 0.9999999995306891]]","[-8.112841257012845e-08, -3.425361485980165e-05, -1.515491583508393e-18]","[0.0, 0.0, 0.0]","[49.522784184756425, 49.522793828431006, 49.52280351789353, 49.522793874220824]"
7.369999999999865,"[0.00023908523430449317, -5.662644838310921e-07, 2.2263416986999082e-05]","[0, 0, 0]","[-0.0002673106460368392, 6.331153215758132e-07, -2.5091317907711722e-05]","[0, 0, 0]","[-0.9999999998839804, -3.607830118337954e-08, -1.5232791986721482e-05, -6.241739366303434e-20]","[[0.9999999995359241, 1.0991463894866289e-12, 3.0465583969908356e-05], [1.0991466391562035e-12, 0.9999999999999973, -7.21566023583875e-08], [-3.0465583969908356e-05, 7.21566023583875e-08, 0.9999999995359214]]","[-8.067488462426339e-08, -3.406212866713094e-05, -6.059968817354645e-19]","[0.0, 0.0, 0.0]","[49.52278383416263, 49.52279342392707, 49.52280305922348, 49.52279346946091]"
7.374999999999865,"[0.00023774868107430898, -5.63098907223213e-07, 2.2137960397460525e-05]","[0, 0, 0]","[-0.0002658163048348161, 6.295760300260884e-07, -2.4949925392486785e-05]","[0, 0, 0]","[-0.999999999885274, -3.587661397184216e-08, -1.514763666506348e-05, -6.089998741675957e-20]","[[0.9999999995410984, 1.0868917046364354e-12, 3.0295273326651304e-05], [1.0868919482363848e-12, 0.9999999999999976, -7.175322793545236e-08], [-3.0295273326651304e-05, 7.175322793545236e-08, 0.9999999995410958]]","[-8.022389203130373e-08, -3.387171292366719e-05, -1.5154915835109172e-18]","[0.0, 0.0, 0.0]","[49.52278348554768, 49.52279302170332, 49.52280260313642, 49.522793066982615]"
7.379999999999865,"[0.0002364195995501349, -5.599510270730826e-07, 2.201321077049809e-05]","[0, 0, 0]","[-0.00026433031741807534, 6.260565241060406e-07, -2.4809329645326707e-05]","[0, 0, 0]","[-0.9999999998865532, -3.5676054241786784e-08, -1.5062957382763974e-05, -5.710930847193431e-20]","[[0.9999999995462145, 1.074773655039803e-12, 3.0125914762110245e-05], [1.074773883477037e-12, 0.9999999999999973, -7.135210847547887e-08], [-3.0125914762110245e-05, 7.135210847547887e-08, 0.999999999546212]]","[-7.977542060313211e-08, -3.368236164548097e-05, -6.059968817379889e-19]","[0.0, 0.0, 0.0]","[49.52278313890035, 49.52279262174689, 49.52280214961779, 49.522792666773064]"
7.384999999999865,"[0.00023509794796304454, -5.568207444525524e-07, 2.1889164122271458e-05]","[0, 0, 0]","[-0.0002628526370866159, 6.225566932084579e-07, -2.466952617629418e-05]","[0, 0, 0]","[-0.9999999998878178, -3.5476615690301445e-08, -1.497875147865977e-05, -5.559351974846879e-20]","[[0.9999999995512739, 1.062790708270855e-12, 2.995750295395884e-05], [1.0627909306449338e-12, 0.9999999999999974, -7.09532313726432e-08], [-2.995750295395884e-05, 7.09532313726432e-08, 0.9999999995512714]]","[-7.932945619710594e-08, -3.349406888193033e-05, 3.0319819253512004e-18]","[0.0, 0.0, 0.0]","[49.52278279420957, 49.52279222404501, 49.52280169865311, 49.52279226881948]"
7.389999999999865,"[0.00023378368477761145, -5.537079609865101e-07, 2.1765816491389987e-05]","[0, 0, 0]","[-0.0002613832174015029, 6.190764273444581e-07, -2.45305105207028e-05]","[0, 0, 0]","[-0.9999999998890687, -3.527829204983081e-08, -1.4895016306464289e-05, -6.317268693276227e-20]","[[0.9999999995562772, 1.050941344347505e-12, 2.9790032609623932e-05], [1.0509415970382526e-12, 0.9999999999999978, -7.055658409183469e-08], [-2.9790032609623932e-05, 7.055658409183469e-08, 0.9999999995562747]]","[-7.888598485248153e-08, -3.330682871588823e-05, 2.122487223575748e-18]","[0.0, 0.0, 0.0]","[49.52278245146429, 49.52279182858497, 49.52280125022802, 49.52279187310914]"
7.394999999999865,"[0.00023247676869060394, -5.506125788497878e-07, 2.1643163938786472e-05]","[0, 0, 0]","[-0.0002599220121834083, 6.156156171400204e-07, -2.4392278239028266e-05]","[0, 0, 0]","[-0.9999999998903054, -3.5081077087721356e-08, -1.4811749234683753e-05, -6.847899601855345e-20]","[[0.9999999995612241, 1.039224096453885e-12, 2.962349846611797e-05], [1.039224370369869e-12, 0.9999999999999976, -7.01621541677463e-08], [-2.962349846611797e-05, 7.01621541677463e-08, 0.9999999995612217]]","[-7.844499260851522e-08, -3.312063526319679e-05, -6.059968817430373e-19]","[0.0, 0.0, 0.0]","[49.522782110653495, 49.52279143535409, 49.5228008043282, 49.52279147962936]"
7.3999999999998645,"[0.0002311771586296869, -5.475345007640877e-07, 2.152120254759133e-05]","[0, 0, 0]","[-0.00025846897551115935, 6.121741538325612e-07, -2.4254824916863962e-05]","[0, 0, 0]","[-0.9999999998915285, -3.488496460622146e-08, -1.4728947646534795e-05, -6.696493241196128e-20]","[[0.9999999995661164, 1.0276375007426456e-12, 2.945789528987425e-05], [1.027637768602375e-12, 0.9999999999999978, -6.976992920487488e-08], [-2.945789528987425e-05, 6.976992920487488e-08, 0.999999999566114]]","[-7.800646554993806e-08, -3.293548267239447e-05, 1.2129925218028195e-18]","[0.0, 0.0, 0.0]","[49.52278177176629, 49.522791044339854, 49.52280036093942, 49.52279108836762]"
7.404999999999864,"[0.0002298848137521311, -5.444736299949249e-07, 2.139992842300701e-05]","[0, 0, 0]","[-0.0002570240617202957, 6.087519292675104e-07, -2.4118146164521274e-05]","[0, 0, 0]","[-0.9999999998927378, -3.468994844236764e-08, -1.4646608939862688e-05, -6.999706610705649e-20]","[[0.9999999995709536, 1.016180077964583e-12, 2.929321787658332e-05], [1.0161803579528474e-12, 0.9999999999999976, -6.937989687729343e-08], [-2.929321787658332e-05, 6.937989687729343e-08, 0.9999999995709512]]","[-7.757039003432952e-08, -3.2751365124988924e-05, -1.5154915835159657e-18]","[0.0, 0.0, 0.0]","[49.52278143479181, 49.522790655529704, 49.52279992004753, 49.522790699311344]"
7.409999999999864,"[0.00022859969344352963, -5.414298703485874e-07, 2.1279337692184404e-05]","[0, 0, 0]","[-0.00025558722540163414, 6.05348835894898e-07, -2.398223761722499e-05]","[0, 0, 0]","[-0.9999999998939337, -3.4496022467302505e-08, -1.4564730527058948e-05, -6.620969320533113e-20]","[[0.9999999995757373, 1.0048504105638779e-12, 2.9129461051028242e-05], [1.0048506754026509e-12, 0.9999999999999977, -6.899204492728728e-08], [-2.9129461051028242e-05, 6.899204492728728e-08, 0.9999999995757349]]","[-7.713675223737014e-08, -3.2568276835002225e-05, 3.031981925348676e-18]","[0.0, 0.0, 0.0]","[49.52278109971924, 49.52279026891127, 49.52279948163848, 49.522790312448166]"
7.414999999999864,"[0.00022732175731652145, -5.384031261691129e-07, 2.115942650409828e-05]","[0, 0, 0]","[-0.0002541584213998415, 6.019647667660087e-07, -2.3847094934669223e-05]","[0, 0, 0]","[-0.9999999998951162, -3.430318058672942e-08, -1.4483309834980031e-05, -7.379126862571065e-20]","[[0.9999999995804676, 9.936470379432117e-13, 2.8966619666921942e-05], [9.936473331082863e-13, 0.9999999999999978, -6.860636116626317e-08], [-2.8966619666921942e-05, 6.860636116626317e-08, 0.9999999995804653]]","[-7.670553856211414e-08, -3.238621204865257e-05, 3.034978200298907e-19]","[0.0, 0.0, 0.0]","[49.52278076653786, 49.52278988447217, 49.52279904569829, 49.522789927765686]"
7.419999999999864,"[0.00022605096520952224, -5.353933023352829e-07, 2.1040191029424933e-05]","[0, 0, 0]","[-0.0002527376048120157, 5.985996155299911e-07, -2.3712713801008514e-05]","[0, 0, 0]","[-0.9999999998962857, -3.4111416740344145e-08, -1.4402344304866848e-05, -7.455158584181593e-20]","[[0.9999999995851451, 9.825685881392986e-13, 2.8804688606746237e-05], [9.82568886345642e-13, 0.9999999999999979, -6.822283347361261e-08], [-2.8804688606746237e-05, 6.822283347361261e-08, 0.9999999995851429]]","[-7.627673536614097e-08, -3.220516504435426e-05, -1.515491583515966e-18]","[0.0, 0.0, 0.0]","[49.522780435236996, 49.522789502200105, 49.52279861221304, 49.52278954525159]"
7.424999999999864,"[0.00022478727718546217, -5.324003042576329e-07, 2.092162746041989e-05]","[0, 0, 0]","[-0.0002513247309862745, 5.952532764305227e-07, -2.3579089924795663e-05]","[0, 0, 0]","[-0.999999999897442, -3.392072490194846e-08, -1.4321831392264265e-05, -7.076079399319838e-20]","[[0.9999999995897704, 9.716136639765833e-13, 2.8643662781590895e-05], [9.716139470197593e-13, 0.9999999999999978, -6.784144979693923e-08], [-2.8643662781590895e-05, 6.784144979693923e-08, 0.999999999589768]]","[-7.585032946177748e-08, -3.2025130132626774e-05, 3.034978200298907e-19]","[0.0, 0.0, 0.0]","[49.52278010580601, 49.522789122082855, 49.52279818116889, 49.52278916489368]"
7.429999999999864,"[0.0002235306535305308, -5.294240378754804e-07, 2.0803732010795912e-05]","[0, 0, 0]","[-0.0002499197555203522, 5.919256443024642e-07, -2.3446219038741926e-05]","[0, 0, 0]","[-0.9999999998985856, -3.373109907831335e-08, -1.4241768566940865e-05, -7.152059189043151e-20]","[[0.9999999995943443, 9.607808701225984e-13, 2.8483537130993087e-05], [9.60781156204966e-13, 0.999999999999998, -6.746219814978506e-08], [-2.8483537130993087e-05, 6.746219814978506e-08, 0.999999999594342]]","[-7.542630720660313e-08, -3.184610165568546e-05, 2.1224872235757475e-18]","[0.0, 0.0, 0.0]","[49.52277977823435, 49.52278874410829, 49.52279775255211, 49.522788786679804]"
7.434999999999864,"[0.00022228105475292903, -5.26464409653968e-07, 2.06865009156022e-05]","[0, 0, 0]","[-0.0002485226342602044, 5.88616614568625e-07, -2.3314096899548258e-05]","[0, 0, 0]","[-0.9999999998997161, -3.354253331031585e-08, -1.4162153312809679e-05, -7.68290336002119e-20]","[[0.999999999598867, 9.500688448233704e-13, 2.8324306622778893e-05], [9.500691521395048e-13, 0.9999999999999979, -6.708506661390417e-08], [-2.8324306622778893e-05, 6.708506661390417e-08, 0.9999999995988648]]","[-7.500465518557107e-08, -3.1668073987350625e-05, 2.122487223573223e-18]","[0.0, 0.0, 0.0]","[49.52277945251152, 49.52278836826432, 49.522797326349014, 49.52278841059784]"
7.439999999999864,"[0.00022103844158162801, -5.235213265811249e-07, 2.056993043110446e-05]","[0, 0, 0]","[-0.00024713332329862005, 5.853260832364172e-07, -2.318271928789643e-05]","[0, 0, 0]","[-0.9999999999008342, -3.3355021672370624e-08, -1.4082983127849197e-05, -8.213354722798049e-20]","[[0.9999999996033391, 9.394762506149852e-13, 2.8165966252905293e-05], [9.394765791491739e-13, 0.9999999999999978, -6.67100433381259e-08], [-2.8165966252905293e-05, 6.67100433381259e-08, 0.9999999996033369]]","[-7.45853604383818e-08, -3.1491041533002034e-05, -1.5154915835184906e-18]","[0.0, 0.0, 0.0]","[49.52277912862709, 49.522787994538916, 49.52279690254602, 49.52278803663578]"
7.4449999999998635,"[0.0002198027749651349, -5.205946961649428e-07, 2.0454016834664977e-05]","[0, 0, 0]","[-0.0002457517789738418, 5.820539468945656e-07, -2.3052082008235867e-05]","[0, 0, 0]","[-0.9999999999019399, -3.3168558271293055e-08, -1.4004255524024455e-05, -7.834436695832614e-20]","[[0.9999999996077616, 9.290017741006317e-13, 2.8008511045302393e-05], [9.290020874780997e-13, 0.9999999999999979, -6.633711653608108e-08], [-2.8008511045302393e-05, 6.633711653608108e-08, 0.9999999996077595]]","[-7.41684095954632e-08, -3.131499872916964e-05, 3.034978200298903e-19]","[0.0, 0.0, 0.0]","[49.52277880657068, 49.52278762292016, 49.5227964811296, 49.522787664781696]"
7.449999999999863,"[0.0002185740160702657, -5.1768442643047e-07, 2.03387564246238e-05]","[0, 0, 0]","[-0.00024437795786819394, 5.788001027099288e-07, -2.2922180888597136e-05]","[0, 0, 0]","[-0.9999999999030331, -3.298313724732248e-08, -1.3925968027209164e-05, -7.910229011512243e-20]","[[0.9999999996121349, 9.186440712819493e-13, 2.7851936051717618e-05], [9.186443876911097e-13, 0.999999999999998, -6.596627448824844e-08], [-2.7851936051717618e-05, 6.596627448824844e-08, 0.9999999996121328]]","[-7.375378960556632e-08, -3.1139940043488134e-05, -6.059968817430381e-19]","[0.0, 0.0, 0.0]","[49.522778486331966, 49.52278725339616, 49.522796062086314, 49.522787295023676]"
7.454999999999863,"[0.00021735212628092474, -5.147904259169203e-07, 2.0224145520180814e-05]","[0, 0, 0]","[-0.00024301181680671757, 5.755644484242204e-07, -2.2793011780574173e-05]","[0, 0, 0]","[-0.9999999999041144, -3.279875277332635e-08, -1.3848118177107952e-05, -7.75863100753431e-20]","[[0.9999999996164595, 9.084018537609209e-13, 2.769623635156023e-05], [9.084021641061612e-13, 0.999999999999998, -6.559750554036285e-08], [-2.769623635156023e-05, 6.559750554036285e-08, 0.9999999996164572]]","[-7.334148750839162e-08, -3.096585997469691e-05, 3.034978200298903e-19]","[0.0, 0.0, 0.0]","[49.522778167900675, 49.522786885955085, 49.52279564540277, 49.522786927349905]"
